full_name,track,metric,n,n_pre,n_post,r2,level_change_coef,level_change_se,level_change_p,level_change_ci_lo,level_change_ci_hi,slope_change_coef,slope_change_se,slope_change_p,slope_change_ci_lo,slope_change_ci_hi,slope_pre_coef,slope_pre_p,dof,intercept_coef,intercept_se,intercept_p,intercept_ci_lo,intercept_ci_hi,slope_pre_se,slope_pre_ci_lo,slope_pre_ci_hi,category
microsoft/fluentui-blazor,A1,god_class_density_per_kloc,51,42,9,0.7210382838284546,-6.86878952477339,4.519437751904951,0.1352522728005956,-15.726887518507091,1.9893084689603127,-0.8855849532648181,0.7484639021555848,0.2426790546577896,-2.352574201489764,0.5814042949601281,0.7599292491805848,1.0966864272976343e-13,47,-3.6911807254844966,1.7496952689390788,0.0402448746827636,-7.120583452605091,-0.26177799836390214,0.073535447666878,0.615799771753504,0.9040587266076656,design
microsoft/magentic-ui,A1,god_class_density_per_kloc,16,6,10,0.7246907216581769,-0.032118161735691014,0.022029073124922194,0.17051359221683626,-0.07529514506053851,0.011058821589156484,0.011697851422248233,0.00553633128117859,0.05623837010250419,0.0008466421111381975,0.02254906073335827,9.107298248878237e-18,0.9999999999999986,12,0.0436528723590012,0.015169157316960911,0.013888792574604422,0.013921324017757815,0.07338442070024459,0.005040229854758371,-0.009878850515326398,0.009878850515326415,design
microsoft/perfview,A1,god_class_density_per_kloc,51,41,10,0.9324924352686131,0.00020452114995196045,0.0009351866667943083,0.8278341155775235,-0.0016284447169648839,0.0020374870168688047,0.00039193033672130944,0.00014797580452764362,0.010970374812849914,0.00010189775984712797,0.0006819629135954909,0.00027740431631711256,2.3753700975258505e-20,47,0.07536718004046683,0.0004095059291758146,7.810534383707304e-69,0.07456454841928223,0.07616981166165143,1.763837088239316e-05,0.00024283310938762198,0.00031197552324660314,design
microsoft/testfx,A1,god_class_density_per_kloc,51,41,10,0.8916926989993212,0.02574006328537656,0.013718416693868361,0.06682923107860966,-0.0011480334346054277,0.05262816000535855,0.004345418803897238,0.0021744878896133068,0.05148082747137761,8.342254025515711e-05,0.008607415067539318,-0.004450256884701121,6.99997249759567e-22,47,0.1576741305514021,0.006017643807108351,1.081806992272965e-29,0.14587954868946973,0.16946871241333444,0.00025919388645125936,-0.004958276902145589,-0.003942236867256653,design
microsoft/vstest,A1,god_class_density_per_kloc,51,42,9,0.6232313500905122,-0.007862750959252655,0.004343623587920416,0.07666345447550255,-0.01637625319157667,0.0006507512730713604,-0.0006260587759698387,0.0007504373623609277,0.4083556138997555,-0.002096916006197257,0.0008447984542575795,0.0006248623509287017,5.024106496914906e-11,47,0.03318785223452113,0.0017543086564047931,1.2917119081205942e-23,0.029749407267967733,0.03662629720107452,7.37293371507061e-05,0.0004803528501133177,0.0007693718517440857,design
mlflow/mlflow,A1,god_class_density_per_kloc,51,41,10,0.6068221494727588,0.009005772674997876,0.0030132468519409577,0.00444456896511111,0.003099808845193599,0.014911736504802153,0.0013048518156647665,0.000479747774945056,0.009124050027691575,0.0003645461767724568,0.0022451574545570762,-0.00013308269767273848,0.02431093958226911,47,0.011174773402869839,0.0013276464958310434,6.120976984302826e-11,0.008572586271040994,0.013776960534698684,5.7184816203536866e-05,-0.0002451649374316707,-2.100045791380622e-05,design
mrwadams/stride-gpt,A1,god_class_density_per_kloc,35,23,12,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,design
netket/netket,A1,god_class_density_per_kloc,51,41,10,0.34758805395924386,-0.008134487997678717,0.003439041273057513,0.02219184772712172,-0.014875008892871442,-0.0013939671024859913,0.0019186375812061361,0.0005579036222682994,0.0012334009463509077,0.0008251464815602694,0.0030121286808520026,0.0001437994449327678,0.035711534723091645,47,2.6362925323521225e-05,0.0015439337664479638,0.9864489315153048,-0.002999747256914488,0.0030524731075615304,6.65008109779226e-05,1.345785541603952e-05,0.0002741410344494961,design
nkdAgility/azure-devops-migration-tools,A1,god_class_density_per_kloc,51,41,10,0.5003898580921524,0.015060920582487872,0.05577308416802135,0.788312275881673,-0.09425432438683397,0.1243761655518097,-0.01115627157999389,0.008850855676284,0.21372051913847917,-0.028503948705510533,0.006191405545522751,0.005895890432631146,1.1228731214714167e-06,47,0.15816337409712244,0.02449371969483488,5.4507719305601984e-08,0.11015568349524607,0.20617106469899882,0.0010550013601424316,0.0038280877667519805,0.007963693098510312,design
onnx/onnx,A1,god_class_density_per_kloc,51,42,9,0.26434062592815455,-0.05609812736537792,0.02855413216654652,0.05538536923028577,-0.1120642264118091,-0.00013202831894674333,-0.0001705630452136251,0.005085950874958067,0.9733890850226715,-0.010139026760131436,0.009797900669704186,0.0020382618295896084,0.0001735548717966197,47,0.06981159766510715,0.011889503499556954,4.206884170035506e-07,0.046508170805975524,0.09311502452423878,0.0004996869900133812,0.0010588753291633812,0.0030176483300158354,design
onyx-dot-app/onyx,A1,god_class_density_per_kloc,35,21,14,0.13858666092503158,0.0013295597279019194,0.06964127750502269,0.9848904272779968,-0.13516734418194257,0.1378264636377464,-0.01624636598643141,0.007643010529177963,0.04160355971308471,-0.031226666623620218,-0.0012660653492426038,0.00560086987797589,0.13458292002562602,31,0.19392924385277255,0.04276902472190414,8.120134401394844e-05,0.11010195539784043,0.2777565323077047,0.003645427334513547,-0.0015441676976706616,0.012745907453622442,design
pardeike/Harmony,A1,god_class_density_per_kloc,51,41,10,0.15994241742485282,-0.07362659169848965,0.04208350194712827,0.08672584117387362,-0.15611025551486105,0.008857072117881754,-0.0004470689968865472,0.006597613562503713,0.9462623682599126,-0.013378391579393824,0.01248425358562073,0.0005863801957788102,0.4596025881886471,47,0.9008082340634453,0.018258132678382097,3.86731686589468e-42,0.8650222940138165,0.9365941741130742,0.0007864201537921616,-0.0009550033056538266,0.002127763697211447,design
peass-ng/PEASS-ng,A1,god_class_density_per_kloc,51,42,9,0.8335533317665452,-0.010995424482408735,0.005917586565758196,0.0694257191678211,-0.0225938941512948,0.0006030451864773301,0.00011180066900871909,0.000993695286652112,0.9108982025859853,-0.0018358420928294202,0.0020594434308468584,0.0012786449715302302,2.6886169162976647e-17,47,0.15885678184822702,0.002322976347710185,1.0345174540842887e-48,0.15430374820671505,0.16340981548973899,9.762906071753466e-05,0.0010872920125238623,0.001469997930536598,design
pytorch/pytorch,A1,god_class_density_per_kloc,22,13,9,0.28383571443886735,-5.9192468945385126e-05,0.0006873645329046735,0.9323256035673779,-0.0014064269534385452,0.001288042015547775,-0.00025144806678510537,0.00011631958437364084,0.04435827175990174,-0.0004794344521574414,-2.3461681412769347e-05,0.00013362439909801892,0.033487845128679916,18,0.031162787384038878,0.0004105290494963899,5.115438343740033e-24,0.030358150447025955,0.031967424321051804,5.8045439310937275e-05,1.9855338048581863e-05,0.000247393460147456,design
reflex-dev/reflex,A1,god_class_density_per_kloc,40,29,11,0.28408691300399946,-0.01801277447512068,0.057281977664337735,0.7549884977179642,-0.13028545069722264,0.09425990174698129,0.016477984142785482,0.00818833973112941,0.05170849724724583,0.0004288382697718411,0.03252713001579913,-0.005771360155999976,0.003706082978276378,36,0.3496746868727013,0.03033375043871179,1.2206398908914905e-13,0.2902205360128262,0.4091288377325764,0.0018592782613538166,-0.009415545548253456,-0.002127174763746495,design
roboflow/inference,A1,god_class_density_per_kloc,31,21,10,0.17109370313670635,0.008707372497786503,0.007149910253562195,0.23382487667586302,-0.0053064515991954,0.022721196594768407,0.001182449625467019,0.0010787823081583234,0.28271728536175855,-0.000931963698523295,0.0032968629494573333,-0.0006539315024675385,0.062095007371635015,27,0.01325450724066028,0.003929393118724098,0.00225969056188442,0.005552896727961048,0.020956117753359513,0.0003359879378267143,-0.0013124678606078984,4.60485567282151e-06,design
spcl/dace,A1,god_class_density_per_kloc,51,41,10,0.07955192642544395,0.0011289118038353045,0.00642762989543619,0.8613358394787197,-0.011469242791219629,0.013727066398890236,-0.0006493335164673508,0.0010421770667850495,0.536260244279163,-0.0026920005673660478,0.001393333534431346,0.00020888124967747993,0.09930512477665511,47,0.05507339916986668,0.0028841045295334633,8.74907710896054e-24,0.04942055429198109,0.060726244047752266,0.0001242250764424483,-3.459990014971872e-05,0.00045236239950467857,design
stanfordnlp/dspy,A1,god_class_density_per_kloc,38,28,10,0.7135684290630988,-0.11034354821919153,0.03752977847725896,0.005862696822439029,-0.18390191403461909,-0.036785182403763966,-0.024340976015915918,0.005724205520593278,0.00015623827891183482,-0.035560418836278744,-0.013121533195553094,0.010293113724948157,4.2162957595584317e-10,34,-0.03396400078995161,0.018696940446479845,0.07811057764592279,-0.0706100040650521,0.002682002485148882,0.0011905326689126531,0.007959669693879356,0.012626557756016957,design
syncfusion/maui-toolkit,A1,god_class_density_per_kloc,17,8,9,0.25140893032583644,0.0032578096275142263,0.0030962219528055126,0.3118786069837399,-0.0028107853999845786,0.009326404655013032,-0.0009492784596093511,0.0006340299235713902,0.15821900030395017,-0.0021919771098092757,0.00029342019059057356,0.0003076234750797649,0.5394749455051931,13,0.07464221134483613,0.00202850533841252,1.572429815137163e-14,0.07066634088154759,0.07861808180812467,0.00048812549660871786,-0.000649102498273322,0.001264349448432852,design
ucbepic/docetl,A1,god_class_density_per_kloc,20,12,8,0.663261435332754,-0.045869193749007366,0.012458638485733696,0.002018829478786334,-0.07028812518104541,-0.021450262316969324,-0.0028440761817587934,0.0023152153609570687,0.2370498737097984,-0.007381898289234648,0.0016937459257170616,0.002844076181758791,0.0204853210234276,16,0.014361424612044281,0.007174013552631707,0.06255217957515376,0.0003003580488861353,0.028422491175202427,0.0011059305979329217,0.0006764522098102643,0.005011700153707317,design
vllm-project/vllm,A1,god_class_density_per_kloc,37,27,10,0.022553571318222443,-0.009340793250935136,0.03524180251949377,0.7926206027018886,-0.07841472618914293,0.05973313968727266,0.0003211546249967884,0.005371629556126226,0.95268573663302,-0.010207239305010614,0.010849548555004192,-0.00036065744152360035,0.7611017027271265,33,0.046492327250865204,0.017877898369361826,0.013820014987153888,0.011451646446916028,0.08153300805481438,0.001176452918648618,-0.0026665051620748913,0.0019451902790276908,design
wandb/weave,A1,god_class_density_per_kloc,41,31,10,0.5770777948946793,-0.010867042512058549,0.014435111299656777,0.4563213652724576,-0.03915986065938583,0.017425775635268734,-0.0044597655768202705,0.0022742796593039263,0.057443851864344926,-0.008917353709055966,-2.177444584574792e-06,-0.0007183523140583438,0.05388989501067105,37,0.1157885353091707,0.008527757433613652,6.024098112528651e-16,0.09907413073928795,0.13250293987905346,0.0003607772517017778,-0.0014254757273938282,-1.1228900722859317e-05,design
wieslawsoltes/Dock,A1,god_class_density_per_kloc,51,42,9,0.37787668579798495,0.026286860747419705,0.038295254158136706,0.49581716609898946,-0.04877183740252823,0.10134555889736764,0.004679276509457618,0.006995811943652287,0.5068517297151746,-0.009032514900100864,0.0183910679190161,0.0017678022048292917,0.013332998737931737,47,0.31889599959752407,0.016354214311396147,3.645088506818637e-24,0.2868417395471876,0.35095025964786053,0.0006873279547459491,0.00042063941352723155,0.003114964996131352,design
wieslawsoltes/Svg.Skia,A1,god_class_density_per_kloc,51,43,8,0.43211521806376285,-0.04736297626500745,0.027140204426088315,0.08749923753067972,-0.10055777694014054,0.005831824410125648,-0.004273273843951959,0.005334123179822085,0.4270935793873886,-0.014728155276403244,0.006181607588499327,0.0025262719424134473,2.976821999884663e-07,47,0.14181194225289054,0.010310754275669715,4.297860415376497e-18,0.1216028638725779,0.16202102063320317,0.0004230837724476249,0.0016970277484161024,0.003355516136410792,design
wizarrrr/wizarr,A1,god_class_density_per_kloc,42,33,9,0.6532532052748703,0.2632246367249133,0.03407535675512217,2.6287970722128887e-09,0.19643693748487384,0.3300123359649528,-0.03534581450541504,0.005606424460182179,2.177377514650091e-07,-0.04633440644737211,-0.024357222563457966,4.662069341687669e-18,0.9999999999999953,38,-1.0576646409198122e-16,0.014655546644651726,0.9999999999999942,-0.028724871423517487,0.02872487142351728,0.0007868570370733988,-0.0015422397926638568,0.0015422397926638663,design
writer/writer-framework,A1,god_class_density_per_kloc,49,39,10,0.05864561015353631,-0.2376052928418003,0.18754340372116596,0.21169657779991402,-0.6051903641352856,0.12997977845168499,0.005279836459574755,0.029360395000554432,0.85809453232966,-0.05226653774151193,0.06282621066066144,0.003225425634785177,0.3963738473040977,45,0.14781869198097805,0.08330293421459246,0.08275052527381692,-0.015455059079623162,0.31109244304157924,0.0037667408084378034,-0.0041573863497529175,0.010608237619323273,design
zenml-io/zenml,A1,god_class_density_per_kloc,51,38,13,0.2557316879578406,-0.047718200474931416,0.019791023218348098,0.01986632352721229,-0.08650860598289369,-0.008927794966969146,-0.0023044247617395527,0.0023808468515211755,0.33804818060460157,-0.006970884590721056,0.002362035067241951,0.001596809876167287,0.0013060801680224682,47,0.0862293330746506,0.010033982178408543,3.360231819767566e-11,0.06656272800496985,0.10589593814433135,0.00046696573767009245,0.0006815570303339058,0.0025120627220006683,design
